match_id,batter,runs,out,cum_runs,cum_outs,pavg,lfm,venue,savg
336021,AB Dinda,1,0,1.0,1.0,1.0,1.0,Wankhede Stadium,0.0
392184,AB Dinda,2,1,2.0,1.0,2.0,1.0,Other,0.0
392197,AB Dinda,0,1,4.0,2.0,2.0,1.3333333333333333,Other,2.0
419148,AB Dinda,0,1,4.0,3.0,1.3333333333333333,1.0,M Chinnaswamy Stadium,0.0
501201,AB Dinda,0,1,4.0,4.0,1.0,0.8,Arun Jaitley Stadium,0.0
548319,AB Dinda,2,0,4.0,5.0,0.8,0.6,Punjab Cricket Association IS Bindra Stadium,0.0
598000,AB Dinda,0,1,6.0,5.0,1.2,0.8,Rajiv Gandhi International Stadium,0.0
598018,AB Dinda,0,1,6.0,6.0,1.0,0.4,Maharashtra Cricket Association Stadium,0.0
598027,AB Dinda,1,0,6.0,7.0,0.8571428571428571,0.4,M Chinnaswamy Stadium,0.0
598038,AB Dinda,2,0,7.0,7.0,1.0,0.6,Other,1.0
598042,AB Dinda,6,0,9.0,7.0,1.2857142857142858,1.0,Other,1.3333333333333333
729305,AB Dinda,0,1,15.0,7.0,2.142857142857143,1.8,UAE,0.0
729313,AB Dinda,2,0,15.0,8.0,1.875,1.8,UAE,0.0
733983,AB Dinda,2,0,17.0,8.0,2.125,2.2,Wankhede Stadium,1.0
1082599,AB Dinda,7,1,19.0,8.0,2.375,2.4,Maharashtra Cricket Association Stadium,0.0
392232,AB McDonald,3,1,,,0.0,0.0,Other,0.0
419128,AB McDonald,18,0,3.0,1.0,3.0,3.0,M Chinnaswamy Stadium,0.0
419134,AB McDonald,14,0,21.0,1.0,21.0,10.5,Arun Jaitley Stadium,0.0
419152,AB McDonald,33,0,35.0,1.0,35.0,11.666666666666666,Brabourne Stadium,0.0
501253,AB McDonald,8,1,68.0,1.0,68.0,17.0,MA Chidambaram Stadium,0.0
548310,AB McDonald,30,1,76.0,2.0,38.0,15.2,M Chinnaswamy Stadium,18.0
548331,AB McDonald,8,0,106.0,3.0,35.333333333333336,20.6,Punjab Cricket Association IS Bindra Stadium,0.0
548350,AB McDonald,9,1,114.0,3.0,38.0,18.6,M Chinnaswamy Stadium,24.0
598017,AB McDonald,0,1,123.0,4.0,30.75,17.6,M Chinnaswamy Stadium,19.0
336001,AB de Villiers,26,0,,,0.0,0.0,MA Chidambaram Stadium,0.0
336004,AB de Villiers,21,0,26.0,0.0,0.0,26.0,Dr DY Patil Sports Academy,0.0
336009,AB de Villiers,0,1,47.0,0.0,0.0,23.5,Arun Jaitley Stadium,0.0
336015,AB de Villiers,20,1,47.0,1.0,47.0,15.666666666666666,Sawai Mansingh Stadium,0.0
336017,AB de Villiers,7,1,67.0,2.0,33.5,16.75,Eden Gardens,0.0
336026,AB de Villiers,21,1,74.0,3.0,24.666666666666668,14.8,M Chinnaswamy Stadium,0.0
392189,AB de Villiers,105,0,95.0,4.0,23.75,13.8,Other,0.0
392194,AB de Villiers,21,1,200.0,4.0,50.0,30.6,Other,105.0
392198,AB de Villiers,50,1,221.0,5.0,44.2,34.8,Other,63.0
392201,AB de Villiers,5,1,271.0,6.0,45.166666666666664,40.8,Other,58.666666666666664
392206,AB de Villiers,0,1,276.0,7.0,39.42857142857143,40.4,Other,45.25
392215,AB de Villiers,50,0,276.0,8.0,34.5,36.2,Other,36.2
392219,AB de Villiers,40,0,326.0,8.0,40.75,25.2,Other,38.5
392223,AB de Villiers,44,1,366.0,8.0,45.75,29.0,Other,38.714285714285715
392226,AB de Villiers,11,1,410.0,9.0,45.55555555555556,27.8,Other,39.375
392230,AB de Villiers,79,0,421.0,10.0,42.1,29.0,Other,36.22222222222222
392232,AB de Villiers,28,1,500.0,10.0,50.0,44.8,Other,40.5
392235,AB de Villiers,6,1,528.0,11.0,48.0,40.4,Other,39.36363636363637
392237,AB de Villiers,26,1,534.0,12.0,44.5,33.6,Other,36.583333333333336
419108,AB de Villiers,7,0,560.0,13.0,43.07692307692308,30.0,Punjab Cricket Association IS Bindra Stadium,0.0
419111,AB de Villiers,15,1,567.0,13.0,43.61538461538461,29.2,Other,35.76923076923077
419114,AB de Villiers,11,1,582.0,14.0,41.57142857142857,16.4,Arun Jaitley Stadium,0.0
419116,AB de Villiers,2,1,593.0,15.0,39.53333333333333,13.0,Arun Jaitley Stadium,5.5
419120,AB de Villiers,27,2,595.0,16.0,37.1875,12.2,Other,34.285714285714285
419128,AB de Villiers,45,1,622.0,18.0,34.55555555555556,12.4,M Chinnaswamy Stadium,21.0
419152,AB de Villiers,4,1,667.0,19.0,35.10526315789474,20.0,Brabourne Stadium,0.0
501200,AB de Villiers,54,0,671.0,20.0,33.55,17.8,Other,33.8
501205,AB de Villiers,38,1,725.0,20.0,36.25,26.4,M Chinnaswamy Stadium,33.0
501208,AB de Villiers,0,1,763.0,21.0,36.333333333333336,33.6,Rajiv Gandhi International Stadium,0.0
501211,AB de Villiers,65,1,763.0,22.0,34.68181818181818,28.2,MA Chidambaram Stadium,26.0
501227,AB de Villiers,5,0,828.0,23.0,36.0,32.2,Arun Jaitley Stadium,4.333333333333333
501232,AB de Villiers,26,1,833.0,23.0,36.21739130434783,32.4,M Chinnaswamy Stadium,34.666666666666664
501244,AB de Villiers,27,0,859.0,24.0,35.791666666666664,26.8,M Chinnaswamy Stadium,32.5
501255,AB de Villiers,13,0,886.0,24.0,36.916666666666664,24.6,M Chinnaswamy Stadium,31.4
501260,AB de Villiers,34,1,899.0,24.0,37.458333333333336,27.2,Other,35.0625
501266,AB de Villiers,0,1,933.0,25.0,37.32,21.0,M Chinnaswamy Stadium,28.333333333333332
501268,AB de Villiers,11,1,933.0,26.0,35.88461538461539,20.0,Wankhede Stadium,0.0
501270,AB de Villiers,21,0,944.0,27.0,34.96296296296296,17.0,MA Chidambaram Stadium,45.5
501271,AB de Villiers,18,1,965.0,27.0,35.74074074074074,15.8,MA Chidambaram Stadium,37.333333333333336
548310,AB de Villiers,64,0,983.0,28.0,35.107142857142854,16.8,M Chinnaswamy Stadium,24.285714285714285
548315,AB de Villiers,10,1,1047.0,28.0,37.392857142857146,22.8,M Chinnaswamy Stadium,29.25
548318,AB de Villiers,4,1,1057.0,29.0,36.44827586206897,24.8,MA Chidambaram Stadium,32.5
548324,AB de Villiers,6,1,1061.0,30.0,35.36666666666667,23.4,M Chinnaswamy Stadium,27.11111111111111
548327,AB de Villiers,33,0,1067.0,31.0,34.41935483870968,20.4,M Chinnaswamy Stadium,25.0
548331,AB de Villiers,52,1,1100.0,31.0,35.483870967741936,23.4,Punjab Cricket Association IS Bindra Stadium,7.0
548336,AB de Villiers,59,0,1152.0,32.0,36.0,21.0,Sawai Mansingh Stadium,20.0
548344,AB de Villiers,0,1,1211.0,32.0,37.84375,30.8,Eden Gardens,7.0
548350,AB de Villiers,17,1,1211.0,33.0,36.696969696969695,30.0,M Chinnaswamy Stadium,25.727272727272727
548356,AB de Villiers,47,0,1228.0,34.0,36.11764705882353,32.2,M Chinnaswamy Stadium,25.0
548362,AB de Villiers,9,0,1275.0,34.0,37.5,35.0,Other,35.0
548367,AB de Villiers,14,1,1284.0,34.0,37.76470588235294,26.4,M Chinnaswamy Stadium,26.692307692307693
548376,AB de Villiers,4,1,1298.0,35.0,37.08571428571429,17.4,Rajiv Gandhi International Stadium,0.0
598008,AB de Villiers,22,0,1302.0,36.0,36.166666666666664,18.2,M Chinnaswamy Stadium,25.785714285714285
598012,AB de Villiers,64,1,1324.0,36.0,36.77777777777778,19.2,MA Chidambaram Stadium,26.8
598017,AB de Villiers,52,1,1388.0,37.0,37.513513513513516,22.6,M Chinnaswamy Stadium,25.533333333333335
598023,AB de Villiers,7,1,1440.0,38.0,37.89473684210526,31.2,M Chinnaswamy Stadium,27.1875
598027,AB de Villiers,31,1,1447.0,39.0,37.1025641025641,29.8,M Chinnaswamy Stadium,26.0
598033,AB de Villiers,2,1,1478.0,40.0,36.95,35.2,Wankhede Stadium,11.0
598036,AB de Villiers,21,1,1480.0,41.0,36.09756097560975,31.2,Sawai Mansingh Stadium,39.5
598042,AB de Villiers,50,0,1501.0,42.0,35.73809523809524,22.6,Other,33.55555555555556
598045,AB de Villiers,6,1,1551.0,42.0,36.92857142857143,22.2,M Chinnaswamy Stadium,26.27777777777778
598048,AB de Villiers,15,1,1557.0,43.0,36.2093023255814,22.0,M Chinnaswamy Stadium,25.210526315789473
598054,AB de Villiers,32,0,1572.0,44.0,35.72727272727273,18.8,Arun Jaitley Stadium,4.5
598057,AB de Villiers,28,1,1604.0,44.0,36.45454545454545,24.8,Other,34.421052631578945
598064,AB de Villiers,38,0,1632.0,45.0,36.266666666666666,26.2,Punjab Cricket Association IS Bindra Stadium,29.5
598068,AB de Villiers,5,1,1670.0,45.0,37.111111111111114,23.8,M Chinnaswamy Stadium,24.7
729287,AB de Villiers,45,0,1675.0,46.0,36.41304347826087,23.6,UAE,0.0
729299,AB de Villiers,11,1,1720.0,46.0,37.391304347826086,29.6,UAE,45.0
729305,AB de Villiers,0,1,1731.0,47.0,36.829787234042556,25.4,UAE,28.0
729313,AB de Villiers,17,1,1731.0,48.0,36.0625,19.8,UAE,18.666666666666668
733977,AB de Villiers,89,0,1748.0,49.0,35.673469387755105,15.6,M Chinnaswamy Stadium,23.761904761904763
733983,AB de Villiers,9,1,1837.0,49.0,37.48979591836735,32.4,Wankhede Stadium,6.5
733991,AB de Villiers,53,1,1846.0,50.0,36.92,25.2,M Chinnaswamy Stadium,26.727272727272727
733999,AB de Villiers,58,1,1899.0,51.0,37.23529411764706,33.6,M Chinnaswamy Stadium,27.869565217391305
734005,AB de Villiers,33,1,1957.0,52.0,37.63461538461539,45.2,M Chinnaswamy Stadium,29.125
734013,AB de Villiers,28,1,1990.0,53.0,37.54716981132076,48.4,Other,34.1
734021,AB de Villiers,29,1,2018.0,54.0,37.370370370370374,36.2,Rajiv Gandhi International Stadium,2.0
734027,AB de Villiers,13,1,2047.0,55.0,37.21818181818182,40.2,Eden Gardens,3.5
734035,AB de Villiers,10,1,2060.0,56.0,36.785714285714285,32.2,M Chinnaswamy Stadium,29.28
829713,AB de Villiers,28,1,2070.0,57.0,36.31578947368421,22.6,Eden Gardens,6.666666666666667
829719,AB de Villiers,46,1,2098.0,58.0,36.172413793103445,21.6,M Chinnaswamy Stadium,28.53846153846154
829737,AB de Villiers,41,1,2144.0,59.0,36.33898305084746,25.2,M Chinnaswamy Stadium,29.185185185185187
829745,AB de Villiers,14,0,2185.0,60.0,36.416666666666664,27.6,M Chinnaswamy Stadium,29.607142857142858
829749,AB de Villiers,47,0,2199.0,60.0,36.65,27.8,Other,33.80952380952381
829763,AB de Villiers,57,0,2246.0,60.0,37.43333333333333,35.2,M Chinnaswamy Stadium,29.06896551724138
829771,AB de Villiers,2,1,2303.0,60.0,38.38333333333333,41.0,M Chinnaswamy Stadium,30.0
829779,AB de Villiers,21,1,2305.0,61.0,37.78688524590164,32.2,MA Chidambaram Stadium,33.0
829785,AB de Villiers,47,0,2326.0,62.0,37.516129032258064,28.2,M Chinnaswamy Stadium,29.096774193548388
829795,AB de Villiers,133,0,2373.0,62.0,38.274193548387096,34.8,Wankhede Stadium,7.333333333333333
829803,AB de Villiers,10,1,2506.0,62.0,40.41935483870968,52.0,Punjab Cricket Association IS Bindra Stadium,32.333333333333336
829807,AB de Villiers,0,1,2516.0,63.0,39.93650793650794,42.6,Rajiv Gandhi International Stadium,11.0
829819,AB de Villiers,66,0,2516.0,64.0,39.3125,42.2,Maharashtra Cricket Association Stadium,0.0
829821,AB de Villiers,1,1,2582.0,64.0,40.34375,51.2,Other,34.40909090909091
980907,AB de Villiers,82,1,2583.0,65.0,39.738461538461536,42.0,M Chinnaswamy Stadium,29.65625
980921,AB de Villiers,55,1,2665.0,66.0,40.378787878787875,31.8,M Chinnaswamy Stadium,31.242424242424242
980927,AB de Villiers,29,1,2720.0,67.0,40.59701492537314,40.8,Wankhede Stadium,38.75
980931,AB de Villiers,83,1,2749.0,68.0,40.4264705882353,46.6,Maharashtra Cricket Association Stadium,66.0
980937,AB de Villiers,20,1,2832.0,69.0,41.04347826086956,50.0,Other,32.95652173913044
980953,AB de Villiers,47,1,2852.0,70.0,40.74285714285714,53.8,Rajiv Gandhi International Stadium,8.25
980959,AB de Villiers,4,1,2899.0,71.0,40.83098591549296,46.8,M Chinnaswamy Stadium,31.941176470588236
980969,AB de Villiers,1,1,2903.0,72.0,40.31944444444444,36.6,M Chinnaswamy Stadium,31.142857142857142
980977,AB de Villiers,64,1,2904.0,73.0,39.78082191780822,31.0,Punjab Cricket Association IS Bindra Stadium,26.75
980981,AB de Villiers,24,1,2968.0,74.0,40.108108108108105,27.2,M Chinnaswamy Stadium,30.305555555555557
980987,AB de Villiers,129,0,2992.0,75.0,39.89333333333333,28.0,M Chinnaswamy Stadium,30.135135135135137
980995,AB de Villiers,59,0,3121.0,75.0,41.61333333333334,44.4,Eden Gardens,12.0
980999,AB de Villiers,0,1,3180.0,75.0,42.4,55.4,M Chinnaswamy Stadium,32.73684210526316
981011,AB de Villiers,6,1,3180.0,76.0,41.8421052631579,55.2,Other,32.416666666666664
981013,AB de Villiers,79,0,3186.0,77.0,41.37662337662338,43.6,M Chinnaswamy Stadium,31.897435897435898
981019,AB de Villiers,5,1,3265.0,77.0,42.4025974025974,54.6,M Chinnaswamy Stadium,33.075
1082598,AB de Villiers,89,0,3270.0,78.0,41.92307692307692,29.8,Other,31.36
1082602,AB de Villiers,19,1,3359.0,78.0,43.06410256410256,35.8,M Chinnaswamy Stadium,32.390243902439025
1082607,AB de Villiers,29,1,3378.0,79.0,42.75949367088607,39.6,M Chinnaswamy Stadium,32.07142857142857
1082617,AB de Villiers,8,1,3407.0,80.0,42.5875,44.2,Eden Gardens,21.4
1082621,AB de Villiers,5,0,3415.0,81.0,42.160493827160494,30.0,M Chinnaswamy Stadium,32.0
1082624,AB de Villiers,3,1,3420.0,81.0,42.22222222222222,30.0,Maharashtra Cricket Association Stadium,74.5
1082628,AB de Villiers,43,1,3423.0,82.0,41.74390243902439,12.8,Wankhede Stadium,36.8
1082633,AB de Villiers,10,1,3466.0,83.0,41.75903614457831,17.6,M Chinnaswamy Stadium,31.386363636363637
1082636,AB de Villiers,10,1,3476.0,84.0,41.38095238095238,13.8,M Chinnaswamy Stadium,30.91111111111111
1136563,AB de Villiers,44,1,3486.0,85.0,41.01176470588236,14.2,Eden Gardens,19.166666666666668
1136568,AB de Villiers,57,1,3530.0,86.0,41.04651162790697,22.0,M Chinnaswamy Stadium,30.456521739130434
1136571,AB de Villiers,20,1,3587.0,87.0,41.229885057471265,32.8,M Chinnaswamy Stadium,31.02127659574468
1136574,AB de Villiers,1,1,3607.0,88.0,40.98863636363637,28.2,Wankhede Stadium,37.833333333333336
1136579,AB de Villiers,90,0,3608.0,89.0,40.53932584269663,26.4,M Chinnaswamy Stadium,30.791666666666668
1136584,AB de Villiers,68,1,3698.0,89.0,41.550561797752806,42.4,M Chinnaswamy Stadium,32.0
1136595,AB de Villiers,1,1,3766.0,90.0,41.84444444444444,47.2,Maharashtra Cricket Association Stadium,50.666666666666664
1136599,AB de Villiers,5,1,3767.0,91.0,41.395604395604394,36.0,Rajiv Gandhi International Stadium,16.0
1136605,AB de Villiers,72,0,3772.0,92.0,41.0,33.0,Arun Jaitley Stadium,10.0
1136611,AB de Villiers,69,1,3844.0,92.0,41.78260869565217,47.2,M Chinnaswamy Stadium,32.72
1136613,AB de Villiers,53,1,3913.0,93.0,42.075268817204304,43.0,Sawai Mansingh Stadium,33.333333333333336
1175356,AB de Villiers,9,1,3966.0,94.0,42.191489361702125,40.0,MA Chidambaram Stadium,31.285714285714285
1175362,AB de Villiers,70,0,3975.0,95.0,41.8421052631579,41.6,M Chinnaswamy Stadium,33.431372549019606
1175366,AB de Villiers,1,1,4045.0,95.0,42.578947368421055,54.6,Rajiv Gandhi International Stadium,14.166666666666666
1175369,AB de Villiers,13,1,4046.0,96.0,42.145833333333336,40.4,Sawai Mansingh Stadium,38.25
1175372,AB de Villiers,63,1,4059.0,97.0,41.845360824742265,29.2,M Chinnaswamy Stadium,34.13461538461539
1178395,AB de Villiers,17,1,4122.0,98.0,42.06122448979592,31.2,M Chinnaswamy Stadium,34.679245283018865
1178403,AB de Villiers,59,0,4139.0,99.0,41.80808080808081,32.8,Punjab Cricket Association IS Bindra Stadium,34.2
1178406,AB de Villiers,75,1,4198.0,99.0,42.4040404040404,30.6,Wankhede Stadium,32.57142857142857
1178414,AB de Villiers,25,1,4273.0,100.0,42.73,45.4,M Chinnaswamy Stadium,34.351851851851855
1178417,AB de Villiers,82,0,4298.0,101.0,42.554455445544555,47.8,M Chinnaswamy Stadium,34.18181818181818
1178421,AB de Villiers,17,1,4380.0,101.0,43.366336633663366,51.6,Arun Jaitley Stadium,20.333333333333332
1178424,AB de Villiers,10,1,4397.0,102.0,43.1078431372549,51.6,M Chinnaswamy Stadium,35.035714285714285
1178429,AB de Villiers,1,1,4407.0,103.0,42.786407766990294,41.8,M Chinnaswamy Stadium,34.59649122807018
1216499,AB de Villiers,15,1,4408.0,104.0,42.38461538461539,27.0,UAE,18.25
1216502,AB de Villiers,24,1,4423.0,105.0,42.12380952380953,25.0,UAE,17.6
1216505,AB de Villiers,35,1,4447.0,106.0,41.95283018867924,13.4,UAE,18.666666666666668
1216510,AB de Villiers,28,1,4482.0,107.0,41.88785046728972,17.0,UAE,21.0
1216514,AB de Villiers,12,0,4510.0,108.0,41.75925925925926,20.6,UAE,21.875
1216519,AB de Villiers,9,1,4522.0,108.0,41.870370370370374,22.8,UAE,20.77777777777778
1216522,AB de Villiers,55,0,4531.0,109.0,41.56880733944954,21.6,UAE,19.6
1216525,AB de Villiers,0,1,4586.0,109.0,42.07339449541284,27.8,UAE,22.818181818181817
1216531,AB de Villiers,2,1,4586.0,110.0,41.69090909090909,20.8,UAE,20.916666666666668
1216534,AB de Villiers,51,1,4588.0,111.0,41.333333333333336,15.6,UAE,19.46153846153846
1216540,AB de Villiers,73,0,4639.0,112.0,41.419642857142854,23.4,UAE,21.714285714285715
1216544,AB de Villiers,39,1,4712.0,112.0,42.07142857142857,36.2,UAE,25.133333333333333
1216547,AB de Villiers,61,0,4751.0,113.0,42.04424778761062,33.0,UAE,26.0
1237178,AB de Villiers,56,1,4812.0,113.0,42.584070796460175,45.2,UAE,28.058823529411764
1254058,AB de Villiers,48,1,4868.0,114.0,42.70175438596491,56.0,MA Chidambaram Stadium,28.5
1254063,AB de Villiers,1,1,4916.0,115.0,42.74782608695652,55.4,MA Chidambaram Stadium,30.666666666666668
1254067,AB de Villiers,76,0,4917.0,116.0,42.38793103448276,41.0,MA Chidambaram Stadium,27.7
1254076,AB de Villiers,4,2,4993.0,116.0,43.043103448275865,48.4,Wankhede Stadium,37.875
1254079,AB de Villiers,75,0,4997.0,118.0,42.347457627118644,37.0,Narendra Modi Stadium,0.0
1254083,AB de Villiers,3,1,5072.0,118.0,42.983050847457626,40.8,Narendra Modi Stadium,75.0
1254087,AB de Villiers,0,1,5075.0,119.0,42.64705882352941,31.8,Other,33.57692307692308
1254090,AB de Villiers,23,1,5075.0,120.0,42.291666666666664,31.6,UAE,29.61111111111111
1254095,AB de Villiers,19,0,5098.0,121.0,42.13223140495868,21.0,Other,32.333333333333336
1254101,AB de Villiers,26,1,5117.0,121.0,42.289256198347104,24.0,UAE,29.263157894736842
1254103,AB de Villiers,4,0,5143.0,122.0,42.15573770491803,14.2,UAE,29.1
1254108,AB de Villiers,11,1,5147.0,122.0,42.18852459016394,14.4,UAE,27.904761904761905
1254113,AB de Villiers,12,1,5158.0,123.0,41.9349593495935,16.6,UAE,27.136363636363637
1254115,AB de Villiers,11,1,5170.0,124.0,41.693548387096776,14.4,UAE,26.47826086956522
501241,AC Blizzard,6,1,,,0.0,0.0,Dr DY Patil Sports Academy,0.0
501246,AC Blizzard,37,1,6.0,1.0,6.0,6.0,Wankhede Stadium,0.0
501251,AC Blizzard,15,1,43.0,2.0,21.5,21.5,Punjab Cricket Association IS Bindra Stadium,0.0
501256,AC Blizzard,1,1,58.0,3.0,19.333333333333332,19.333333333333332,Wankhede Stadium,37.0
501269,AC Blizzard,51,1,59.0,4.0,14.75,14.75,Wankhede Stadium,19.0
501270,AC Blizzard,10,1,110.0,5.0,22.0,22.0,MA Chidambaram Stadium,0.0
548342,AC Blizzard,0,1,120.0,6.0,20.0,22.8,Arun Jaitley Stadium,0.0
335986,AC Gilchrist,23,1,,,0.0,0.0,Eden Gardens,0.0
335988,AC Gilchrist,8,1,23.0,1.0,23.0,23.0,Rajiv Gandhi International Stadium,0.0
335990,AC Gilchrist,13,1,31.0,2.0,15.5,15.5,Rajiv Gandhi International Stadium,8.0
335994,AC Gilchrist,109,0,44.0,3.0,14.666666666666666,14.666666666666666,Dr DY Patil Sports Academy,0.0
335999,AC Gilchrist,6,1,153.0,3.0,51.0,38.25,Rajiv Gandhi International Stadium,10.5
336002,AC Gilchrist,46,1,159.0,4.0,39.75,31.8,Rajiv Gandhi International Stadium,9.0
336007,AC Gilchrist,54,1,205.0,5.0,41.0,36.4,MA Chidambaram Stadium,0.0
336011,AC Gilchrist,61,1,259.0,6.0,43.166666666666664,45.6,Sawai Mansingh Stadium,0.0
336014,AC Gilchrist,24,1,320.0,7.0,45.714285714285715,55.2,Rajiv Gandhi International Stadium,18.25
336020,AC Gilchrist,14,1,344.0,8.0,43.0,38.2,Arun Jaitley Stadium,0.0
336024,AC Gilchrist,13,1,358.0,9.0,39.77777777777778,39.8,Rajiv Gandhi International Stadium,19.4
336031,AC Gilchrist,50,1,371.0,10.0,37.1,33.2,Punjab Cricket Association IS Bindra Stadium,0.0
336034,AC Gilchrist,10,1,421.0,11.0,38.27272727272727,32.4,M Chinnaswamy Stadium,0.0
336037,AC Gilchrist,5,1,431.0,12.0,35.916666666666664,22.2,Rajiv Gandhi International Stadium,18.333333333333332
392184,AC Gilchrist,13,1,436.0,13.0,33.53846153846154,18.4,Other,0.0
392188,AC Gilchrist,71,1,449.0,14.0,32.07142857142857,18.2,Other,13.0
392192,AC Gilchrist,35,1,520.0,15.0,34.666666666666664,29.8,Other,42.0
392196,AC Gilchrist,44,1,555.0,16.0,34.6875,26.8,Other,39.666666666666664
392201,AC Gilchrist,8,1,599.0,17.0,35.23529411764706,33.6,Other,40.75
392205,AC Gilchrist,39,1,607.0,18.0,33.72222222222222,34.2,Other,34.2
392209,AC Gilchrist,0,1,646.0,19.0,34.0,39.4,Other,35.0
392212,AC Gilchrist,25,1,646.0,20.0,32.3,25.2,Other,30.0
392216,AC Gilchrist,20,1,671.0,21.0,31.952380952380953,23.2,Other,29.375
392220,AC Gilchrist,10,1,691.0,22.0,31.40909090909091,18.4,Other,28.333333333333332
392223,AC Gilchrist,64,1,701.0,23.0,30.47826086956522,18.8,Other,26.5
392228,AC Gilchrist,43,1,765.0,24.0,31.875,23.8,Other,29.90909090909091
392229,AC Gilchrist,23,1,808.0,25.0,32.32,32.4,Other,31.0
392236,AC Gilchrist,15,1,831.0,26.0,31.96153846153846,32.0,Other,30.384615384615383
392237,AC Gilchrist,85,1,846.0,27.0,31.333333333333332,31.0,Other,29.285714285714285
392239,AC Gilchrist,0,1,931.0,28.0,33.25,46.0,Other,33.0
419106,AC Gilchrist,54,1,931.0,29.0,32.10344827586207,33.2,Dr DY Patil Sports Academy,109.0
419110,AC Gilchrist,38,1,985.0,30.0,32.833333333333336,35.4,MA Chidambaram Stadium,54.0
419117,AC Gilchrist,33,1,1023.0,31.0,33.0,38.4,Other,30.9375
419120,AC Gilchrist,24,1,1056.0,32.0,33.0,42.0,Other,31.058823529411764
419126,AC Gilchrist,1,1,1080.0,33.0,32.72727272727273,29.8,Other,30.666666666666668
419130,AC Gilchrist,0,1,1081.0,34.0,31.794117647058822,30.0,Dr DY Patil Sports Academy,81.5
419135,AC Gilchrist,9,1,1081.0,35.0,30.885714285714286,19.2,Eden Gardens,23.0
419138,AC Gilchrist,19,2,1090.0,36.0,30.27777777777778,13.4,Brabourne Stadium,0.0
419141,AC Gilchrist,34,1,1109.0,38.0,29.18421052631579,10.6,Other,29.105263157894736
419145,AC Gilchrist,32,1,1143.0,39.0,29.307692307692307,12.6,M Chinnaswamy Stadium,10.0
419147,AC Gilchrist,7,1,1175.0,40.0,29.375,18.8,Other,29.35
419151,AC Gilchrist,0,1,1182.0,41.0,28.829268292682926,20.2,Other,28.285714285714285
419156,AC Gilchrist,9,1,1182.0,42.0,28.142857142857142,18.4,Other,27.0
419160,AC Gilchrist,10,1,1191.0,43.0,27.697674418604652,16.4,Arun Jaitley Stadium,14.0
419163,AC Gilchrist,15,1,1201.0,44.0,27.295454545454547,11.6,Dr DY Patil Sports Academy,54.333333333333336
419164,AC Gilchrist,4,1,1216.0,45.0,27.022222222222222,8.2,Dr DY Patil Sports Academy,44.5
501202,AC Gilchrist,1,1,1220.0,46.0,26.52173913043478,7.6,Dr DY Patil Sports Academy,36.4
501206,AC Gilchrist,19,1,1221.0,47.0,25.97872340425532,7.8,Punjab Cricket Association IS Bindra Stadium,50.0
501212,AC Gilchrist,61,1,1240.0,48.0,25.833333333333332,9.8,Rajiv Gandhi International Stadium,16.428571428571427
501220,AC Gilchrist,28,1,1301.0,49.0,26.551020408163264,20.0,Punjab Cricket Association IS Bindra Stadium,34.5
501223,AC Gilchrist,42,1,1329.0,50.0,26.58,22.6,Arun Jaitley Stadium,12.0
501234,AC Gilchrist,26,1,1371.0,51.0,26.88235294117647,30.2,Eden Gardens,16.0
501237,AC Gilchrist,0,1,1397.0,52.0,26.865384615384617,35.2,Wankhede Stadium,0.0
501244,AC Gilchrist,0,1,1397.0,53.0,26.358490566037737,31.4,M Chinnaswamy Stadium,21.0
501248,AC Gilchrist,3,1,1397.0,54.0,25.87037037037037,19.2,Punjab Cricket Association IS Bindra Stadium,32.333333333333336
501251,AC Gilchrist,28,1,1400.0,55.0,25.454545454545453,14.2,Punjab Cricket Association IS Bindra Stadium,25.0
501254,AC Gilchrist,9,1,1428.0,56.0,25.5,11.4,Other,26.217391304347824
501257,AC Gilchrist,9,1,1437.0,57.0,25.210526315789473,8.0,Other,25.5
501260,AC Gilchrist,106,1,1446.0,58.0,24.93103448275862,9.8,Other,24.84
501264,AC Gilchrist,51,1,1552.0,59.0,26.305084745762713,31.0,Other,27.96153846153846
548309,AC Gilchrist,27,1,1603.0,60.0,26.716666666666665,40.6,Sawai Mansingh Stadium,61.0
548313,AC Gilchrist,6,0,1630.0,61.0,26.721311475409838,40.4,Other,28.814814814814813
548319,AC Gilchrist,21,1,1636.0,61.0,26.81967213114754,39.8,Punjab Cricket Association IS Bindra Stadium,25.6
548323,AC Gilchrist,5,1,1657.0,62.0,26.725806451612904,42.2,Eden Gardens,19.333333333333332
548328,AC Gilchrist,40,0,1662.0,63.0,26.38095238095238,22.0,Punjab Cricket Association IS Bindra Stadium,24.833333333333332
548371,AC Gilchrist,64,0,1702.0,63.0,27.015873015873016,19.8,Other,28.0
548374,AC Gilchrist,9,1,1766.0,63.0,28.03174603174603,27.2,Other,29.24137931034483
598003,AC Gilchrist,15,1,1775.0,64.0,27.734375,27.8,Other,28.566666666666666
598007,AC Gilchrist,9,1,1790.0,65.0,27.53846153846154,26.6,Punjab Cricket Association IS Bindra Stadium,27.0
598014,AC Gilchrist,0,1,1799.0,66.0,27.257575757575758,27.4,Sawai Mansingh Stadium,44.0
598016,AC Gilchrist,7,1,1799.0,67.0,26.850746268656717,19.4,Punjab Cricket Association IS Bindra Stadium,24.75
598021,AC Gilchrist,26,1,1806.0,68.0,26.558823529411764,8.0,Rajiv Gandhi International Stadium,22.0
